strike,time_to_expiry,implied_volatility,moneyness
336.19230769230774,0.13263430386633673,0.15083661655491948,1.2914083088118753
352.96153846153845,0.13263430386633673,0.23027682257385806,1.355823595694609
369.7307692307692,0.13263430386633673,0.2237133067869983,1.4202388825773429
386.5,0.13263430386633673,0.20620845750834715,1.484654169460077
403.2692307692308,0.13263430386633673,0.21956998746141787,1.549069456342811
420.03846153846155,0.13263430386633673,0.2418851526530808,1.6134847432255448
436.8076923076923,0.13263430386633673,0.2573213106245883,1.677900030108279
453.5769230769231,0.13263430386633673,0.25477086172390967,1.7423153169910128
470.3461538461539,0.13263430386633673,0.25417990573294,1.806730603873747
487.11538461538464,0.13263430386633673,0.26228428847271457,1.8711458907564809
503.88461538461536,0.13263430386633673,0.29397338527126265,1.9355611776392145
520.6538461538462,0.13263430386633673,0.5741478316098989,1.9999764645219487
537.4230769230769,0.13263430386633673,1.5,2.0643917514046826
554.1923076923077,0.13263430386633673,1.5,2.1288070382874165
570.9615384615385,0.13263430386633673,1.5,2.1932223251701504
587.7307692307693,0.13263430386633673,1.5,2.2576376120528847
604.5,0.13263430386633673,1.5,2.322052898935618
-49.5,0.1939514557995051,1.5,-0.19014328949100598
-32.730769230769226,0.1939514557995051,1.5,-0.125728002608272
-15.96153846153846,0.1939514557995051,1.5,-0.06131271572553805
0.8076923076923066,0.1939514557995051,1.5,0.0031025711571958975
17.57692307692308,0.1939514557995051,1.1748158248732383,0.06751785803992987
34.346153846153854,0.1939514557995051,0.6478344306116477,0.13193314492266384
51.11538461538461,0.1939514557995051,0.5282686773020407,0.19634843180539777
67.88461538461539,0.1939514557995051,0.6207260153314466,0.26076371868813175
84.65384615384616,0.1939514557995051,0.5967054153392306,0.3251790055708657
101.42307692307693,0.1939514557995051,0.4865833443838801,0.38959429245359967
118.19230769230771,0.1939514557995051,0.4099679534325045,0.4540095793363337
134.96153846153848,0.1939514557995051,0.3335696918648575,0.5184248662190677
151.73076923076923,0.1939514557995051,0.27090736296893253,0.5828401531018015
168.5,0.1939514557995051,0.22762544277011043,0.6472554399845355
185.26923076923077,0.1939514557995051,0.18685540082891616,0.7116707268672694
202.03846153846155,0.1939514557995051,0.13665381258592724,0.7760860137500034
218.80769230769232,0.1939514557995051,0.08745816018507026,0.8405013006327374
235.5769230769231,0.1939514557995051,0.04913076055031574,0.9049165875154713
252.34615384615387,0.1939514557995051,0.029797180135164067,0.9693318743982053
269.11538461538464,0.1939514557995051,0.0335645835842969,1.0337471612809392
285.8846153846154,0.1939514557995051,0.046890055622565666,1.0981624481636734
302.6538461538462,0.1939514557995051,0.06859078197597039,1.1625777350464073
319.42307692307696,0.1939514557995051,0.11159494676680431,1.2269930219291412
336.19230769230774,0.1939514557995051,0.19463924795974136,1.2914083088118753
352.96153846153845,0.1939514557995051,0.26225879742893893,1.355823595694609
369.7307692307692,0.1939514557995051,0.23184055726446728,1.4202388825773429
386.5,0.1939514557995051,0.19690948405660286,1.484654169460077
403.2692307692308,0.1939514557995051,0.20874863760859896,1.549069456342811
420.03846153846155,0.1939514557995051,0.23234628218692926,1.6134847432255448
436.8076923076923,0.1939514557995051,0.2560514192379112,1.677900030108279
453.5769230769231,0.1939514557995051,0.2796520667631681,1.7423153169910128
470.3461538461539,0.1939514557995051,0.30285948539876706,1.806730603873747
487.11538461538464,0.1939514557995051,0.3268881132046574,1.8711458907564809
503.88461538461536,0.1939514557995051,0.37028147509693266,1.9355611776392145
520.6538461538462,0.1939514557995051,0.6592325147570347,1.9999764645219487
537.4230769230769,0.1939514557995051,1.5,2.0643917514046826
554.1923076923077,0.1939514557995051,1.5,2.1288070382874165
570.9615384615385,0.1939514557995051,1.5,2.1932223251701504
587.7307692307693,0.1939514557995051,1.5,2.2576376120528847
604.5,0.1939514557995051,1.5,2.322052898935618
-49.5,0.25526860773267346,1.5,-0.19014328949100598
-32.730769230769226,0.25526860773267346,1.5,-0.125728002608272
-15.96153846153846,0.25526860773267346,1.5,-0.06131271572553805
0.8076923076923066,0.25526860773267346,1.5,0.0031025711571958975
17.57692307692308,0.25526860773267346,1.2643244312624016,0.06751785803992987
34.346153846153854,0.25526860773267346,0.8166095605855157,0.13193314492266384
51.11538461538461,0.25526860773267346,0.6574515461776929,0.19634843180539777
67.88461538461539,0.25526860773267346,0.5776724180344379,0.26076371868813175
84.65384615384616,0.25526860773267346,0.5178267231595326,0.3251790055708657
101.42307692307693,0.25526860773267346,0.4219573584228189,0.38959429245359967
118.19230769230771,0.25526860773267346,0.32912216124601823,0.4540095793363337
134.96153846153848,0.25526860773267346,0.27729923160973513,0.5184248662190677
151.73076923076923,0.25526860773267346,0.24425867819336602,0.5828401531018015
168.5,0.25526860773267346,0.21197449479117714,0.6472554399845355
185.26923076923077,0.25526860773267346,0.18149704939788114,0.7116707268672694
202.03846153846155,0.25526860773267346,0.1318349065273272,0.7760860137500034
218.80769230769232,0.25526860773267346,0.07963621897472381,0.8405013006327374
235.5769230769231,0.25526860773267346,0.044839217504333465,0.9049165875154713
252.34615384615387,0.25526860773267346,0.02643512398751735,0.9693318743982053
269.11538461538464,0.25526860773267346,0.02535612464671232,1.0337471612809392
285.8846153846154,0.25526860773267346,0.03976283355715794,1.0981624481636734
302.6538461538462,0.25526860773267346,0.06300301765528198,1.1625777350464073
319.42307692307696,0.25526860773267346,0.09661075364540422,1.2269930219291412
336.19230769230774,0.25526860773267346,0.15503086199502145,1.2914083088118753
352.96153846153845,0.25526860773267346,0.20187550221226344,1.355823595694609
369.7307692307692,0.25526860773267346,0.18403741264904036,1.4202388825773429
386.5,0.25526860773267346,0.16150486387930063,1.484654169460077
403.2692307692308,0.25526860773267346,0.17340082410787858,1.549069456342811
420.03846153846155,0.25526860773267346,0.20338760664396044,1.6134847432255448
436.8076923076923,0.25526860773267346,0.24324315306261354,1.677900030108279
453.5769230769231,0.25526860773267346,0.28779258883148223,1.7423153169910128
470.3461538461539,0.25526860773267346,0.3309780516925749,1.806730603873747
487.11538461538464,0.25526860773267346,0.3739282097843184,1.8711458907564809
503.88461538461536,0.25526860773267346,0.4365038490766958,1.9355611776392145
520.6538461538462,0.25526860773267346,0.7395340337049708,1.9999764645219487
537.4230769230769,0.25526860773267346,1.5,2.0643917514046826
554.1923076923077,0.25526860773267346,1.5,2.1288070382874165
570.9615384615385,0.25526860773267346,1.5,2.1932223251701504
587.7307692307693,0.25526860773267346,1.5,2.2576376120528847
604.5,0.25526860773267346,1.5,2.322052898935618
-49.5,0.3165857596658418,1.5,-0.19014328949100598
-32.730769230769226,0.3165857596658418,1.5,-0.125728002608272
-15.96153846153846,0.3165857596658418,1.5,-0.06131271572553805
0.8076923076923066,0.3165857596658418,1.5,0.0031025711571958975
17.57692307692308,0.3165857596658418,1.3985334990051705,0.06751785803992987
34.346153846153854,0.3165857596658418,1.0069946640319287,0.13193314492266384
51.11538461538461,0.3165857596658418,0.7912704408883697,0.19634843180539777
67.88461538461539,0.3165857596658418,0.644713613199821,0.26076371868813175
84.65384615384616,0.3165857596658418,0.5394334731866637,0.3251790055708657
101.42307692307693,0.3165857596658418,0.4067090099521731,0.38959429245359967
118.19230769230771,0.3165857596658418,0.3048507145901347,0.4540095793363337
134.96153846153848,0.3165857596658418,0.25333345087167597,0.5184248662190677
151.73076923076923,0.3165857596658418,0.2131584376707909,0.5828401531018015
168.5,0.3165857596658418,0.18068459389555025,0.6472554399845355
185.26923076923077,0.3165857596658418,0.15754679361669705,0.7116707268672694
202.03846153846155,0.3165857596658418,0.11592936370910693,0.7760860137500034
218.80769230769232,0.3165857596658418,0.07031787327629598,0.8405013006327374
235.5769230769231,0.3165857596658418,0.0397398473553652,0.9049165875154713
252.34615384615387,0.3165857596658418,0.024016491572768556,0.9693318743982053
269.11538461538464,0.3165857596658418,0.023651318209787563,1.0337471612809392
285.8846153846154,0.3165857596658418,0.03697390198455891,1.0981624481636734
302.6538461538462,0.3165857596658418,0.056233696160301244,1.1625777350464073
319.42307692307696,0.3165857596658418,0.077597978110444,1.2269930219291412
336.19230769230774,0.3165857596658418,0.11016731259026474,1.2914083088118753
352.96153846153845,0.3165857596658418,0.1466555340070135,1.355823595694609
369.7307692307692,0.3165857596658418,0.15817243885630367,1.4202388825773429
386.5,0.3165857596658418,0.14747165020600914,1.484654169460077
403.2692307692308,0.3165857596658418,0.146561721666922,1.549069456342811
420.03846153846155,0.3165857596658418,0.16550906243578936,1.6134847432255448
436.8076923076923,0.3165857596658418,0.19749068649915127,1.677900030108279
453.5769230769231,0.3165857596658418,0.2342397873083506,1.7423153169910128
470.3461538461539,0.3165857596658418,0.2689118593325421,1.806730603873747
487.11538461538464,0.3165857596658418,0.30324530213428763,1.8711458907564809
503.88461538461536,0.3165857596658418,0.3583023145062139,1.9355611776392145
520.6538461538462,0.3165857596658418,0.6594672000375932,1.9999764645219487
537.4230769230769,0.3165857596658418,1.5,2.0643917514046826
554.1923076923077,0.3165857596658418,1.5,2.1288070382874165
570.9615384615385,0.3165857596658418,1.5,2.1932223251701504
587.7307692307693,0.3165857596658418,1.5,2.2576376120528847
604.5,0.3165857596658418,1.5,2.322052898935618
-49.5,0.3779029115990102,1.5,-0.19014328949100598
-32.730769230769226,0.3779029115990102,1.5,-0.125728002608272
-15.96153846153846,0.3779029115990102,1.5,-0.06131271572553805
0.8076923076923066,0.3779029115990102,1.5,0.0031025711571958975
17.57692307692308,0.3779029115990102,1.4693873267847875,0.06751785803992987
34.346153846153854,0.3779029115990102,1.1410162139398135,0.13193314492266384
51.11538461538461,0.3779029115990102,0.8862359973720834,0.19634843180539777
67.88461538461539,0.3779029115990102,0.6879314086910668,0.26076371868813175
84.65384615384616,0.3779029115990102,0.5485262864197652,0.3251790055708657
101.42307692307693,0.3779029115990102,0.40353443230168307,0.38959429245359967
118.19230769230771,0.3779029115990102,0.30634183274214255,0.4540095793363337
134.96153846153848,0.3779029115990102,0.24357734246393534,0.5184248662190677
151.73076923076923,0.3779029115990102,0.1865721387780582,0.5828401531018015
168.5,0.3779029115990102,0.15161730308797525,0.6472554399845355
185.26923076923077,0.3779029115990102,0.1303390117139577,0.7116707268672694
202.03846153846155,0.3779029115990102,0.09699850834616888,0.7760860137500034
218.80769230769232,0.3779029115990102,0.06264847071613935,0.8405013006327374
235.5769230769231,0.3779029115990102,0.03760167276543171,0.9049165875154713
252.34615384615387,0.3779029115990102,0.023374985626072074,0.9693318743982053
269.11538461538464,0.3779029115990102,0.023224344875558967,1.0337471612809392
285.8846153846154,0.3779029115990102,0.03595904513054113,1.0981624481636734
302.6538461538462,0.3779029115990102,0.05296454917350163,1.1625777350464073
319.42307692307696,0.3779029115990102,0.06727857941263202,1.2269930219291412
336.19230769230774,0.3779029115990102,0.09077904249959554,1.2914083088118753
352.96153846153845,0.3779029115990102,0.13994690925047543,1.355823595694609
369.7307692307692,0.3779029115990102,0.17934318908895408,1.4202388825773429
386.5,0.3779029115990102,0.16212967517624383,1.484654169460077
403.2692307692308,0.3779029115990102,0.1378723179911669,1.549069456342811
420.03846153846155,0.3779029115990102,0.13826451806465084,1.6134847432255448
436.8076923076923,0.3779029115990102,0.15004188191026085,1.677900030108279
453.5769230769231,0.3779029115990102,0.16429506740882016,1.7423153169910128
470.3461538461539,0.3779029115990102,0.17730165937469364,1.806730603873747
487.11538461538464,0.3779029115990102,0.19041481124895246,1.8711458907564809
503.88461538461536,0.3779029115990102,0.22405798180283545,1.9355611776392145
520.6538461538462,0.3779029115990102,0.5131471041877993,1.9999764645219487
537.4230769230769,0.3779029115990102,1.5,2.0643917514046826
554.1923076923077,0.3779029115990102,1.5,2.1288070382874165
570.9615384615385,0.3779029115990102,1.5,2.1932223251701504
587.7307692307693,0.3779029115990102,1.5,2.2576376120528847
604.5,0.3779029115990102,1.5,2.322052898935618
-49.5,0.4392200635321786,1.5,-0.19014328949100598
-32.730769230769226,0.4392200635321786,1.5,-0.125728002608272
-15.96153846153846,0.4392200635321786,1.5,-0.06131271572553805
0.8076923076923066,0.4392200635321786,1.5,0.0031025711571958975
17.57692307692308,0.4392200635321786,1.3557674036384701,0.06751785803992987
34.346153846153854,0.4392200635321786,1.0576662540981523,0.13193314492266384
51.11538461538461,0.4392200635321786,0.8175432334871165,0.19634843180539777
67.88461538461539,0.4392200635321786,0.623706495645425,0.26076371868813175
84.65384615384616,0.4392200635321786,0.49030195097141305,0.3251790055708657
101.42307692307693,0.4392200635321786,0.3685658878547238,0.38959429245359967
118.19230769230771,0.4392200635321786,0.2892748639353206,0.4540095793363337
134.96153846153848,0.4392200635321786,0.22585697458546933,0.5184248662190677
151.73076923076923,0.4392200635321786,0.16862042580043118,0.5828401531018015
168.5,0.4392200635321786,0.14285762648999722,0.6472554399845355
185.26923076923077,0.4392200635321786,0.12740760173088847,0.7116707268672694
202.03846153846155,0.4392200635321786,0.09311025190887989,0.7760860137500034
218.80769230769232,0.4392200635321786,0.059810893620999964,0.8405013006327374
235.5769230769231,0.4392200635321786,0.03684123933389655,0.9049165875154713
252.34615384615387,0.4392200635321786,0.023235952912852534,0.9693318743982053
269.11538461538464,0.4392200635321786,0.02292848654693986,1.0337471612809392
285.8846153846154,0.4392200635321786,0.03473422536081738,1.0981624481636734
302.6538461538462,0.4392200635321786,0.050309761399035896,1.1625777350464073
319.42307692307696,0.4392200635321786,0.06227704076790269,1.2269930219291412
336.19230769230774,0.4392200635321786,0.08307018000048287,1.2914083088118753
352.96153846153845,0.4392200635321786,0.13989042333475463,1.355823595694609
369.7307692307692,0.4392200635321786,0.19273981117419825,1.4202388825773429
386.5,0.4392200635321786,0.17179998261936288,1.484654169460077
403.2692307692308,0.4392200635321786,0.13645501672356047,1.549069456342811
420.03846153846155,0.4392200635321786,0.1279364074619202,1.6134847432255448
436.8076923076923,0.4392200635321786,0.12927645820472003,1.677900030108279
453.5769230769231,0.4392200635321786,0.1318018664942588,1.7423153169910128
470.3461538461539,0.4392200635321786,0.13406749245088728,1.806730603873747
487.11538461538464,0.4392200635321786,0.13676732844966913,1.8711458907564809
503.88461538461536,0.4392200635321786,0.15934345144680867,1.9355611776392145
520.6538461538462,0.4392200635321786,0.4417033183253956,1.9999764645219487
537.4230769230769,0.4392200635321786,1.5,2.0643917514046826
554.1923076923077,0.4392200635321786,1.5,2.1288070382874165
570.9615384615385,0.4392200635321786,1.5,2.1932223251701504
587.7307692307693,0.4392200635321786,1.5,2.2576376120528847
604.5,0.4392200635321786,1.5,2.322052898935618
-49.5,0.5005372154653469,1.5,-0.19014328949100598
-32.730769230769226,0.5005372154653469,1.5,-0.125728002608272
-15.96153846153846,0.5005372154653469,1.5,-0.06131271572553805
0.8076923076923066,0.5005372154653469,1.5,0.0031025711571958975
17.57692307692308,0.5005372154653469,1.1239361333154405,0.06751785803992987
34.346153846153854,0.5005372154653469,0.8206275422189593,0.13193314492266384
51.11538461538461,0.5005372154653469,0.6500798305770545,0.19634843180539777
67.88461538461539,0.5005372154653469,0.517364076486335,0.26076371868813175
84.65384615384616,0.5005372154653469,0.41578158559351797,0.3251790055708657
101.42307692307693,0.5005372154653469,0.3263965890907347,0.38959429245359967
118.19230769230771,0.5005372154653469,0.2643155515836233,0.4540095793363337
134.96153846153848,0.5005372154653469,0.20886497749628818,0.5184248662190677
151.73076923076923,0.5005372154653469,0.16144294027030354,0.5828401531018015
168.5,0.5005372154653469,0.14658485895349663,0.6472554399845355
185.26923076923077,0.5005372154653469,0.13701045892254984,0.7116707268672694
202.03846153846155,0.5005372154653469,0.09793748619912586,0.7760860137500034
218.80769230769232,0.5005372154653469,0.06008563773807406,0.8405013006327374
235.5769230769231,0.5005372154653469,0.03663341021700063,0.9049165875154713
252.34615384615387,0.5005372154653469,0.0231441713959813,0.9693318743982053
269.11538461538464,0.5005372154653469,0.02241070128491871,1.0337471612809392
285.8846153846154,0.5005372154653469,0.032441800561181455,1.0981624481636734
302.6538461538462,0.5005372154653469,0.046384599738090504,1.1625777350464073
319.42307692307696,0.5005372154653469,0.05868679281912834,1.2269930219291412
336.19230769230774,0.5005372154653469,0.07537212683434952,1.2914083088118753
352.96153846153845,0.5005372154653469,0.11609849068967568,1.355823595694609
369.7307692307692,0.5005372154653469,0.15738433489722342,1.4202388825773429
386.5,0.5005372154653469,0.15096082932920826,1.484654169460077
403.2692307692308,0.5005372154653469,0.13124633159101168,1.549069456342811
420.03846153846155,0.5005372154653469,0.1256794943041171,1.6134847432255448
436.8076923076923,0.5005372154653469,0.1254309142129049,1.677900030108279
453.5769230769231,0.5005372154653469,0.12594304266252046,1.7423153169910128
470.3461538461539,0.5005372154653469,0.1264141094307066,1.806730603873747
487.11538461538464,0.5005372154653469,0.12688288262061453,1.8711458907564809
503.88461538461536,0.5005372154653469,0.14696752314918154,1.9355611776392145
520.6538461538462,0.5005372154653469,0.42805557686074075,1.9999764645219487
537.4230769230769,0.5005372154653469,1.5,2.0643917514046826
554.1923076923077,0.5005372154653469,1.5,2.1288070382874165
570.9615384615385,0.5005372154653469,1.5,2.1932223251701504
587.7307692307693,0.5005372154653469,1.5,2.2576376120528847
604.5,0.5005372154653469,1.5,2.322052898935618
-49.5,0.5618543673985152,1.5,-0.19014328949100598
-32.730769230769226,0.5618543673985152,1.5,-0.125728002608272
-15.96153846153846,0.5618543673985152,1.5,-0.06131271572553805
0.8076923076923066,0.5618543673985152,1.5,0.0031025711571958975
17.57692307692308,0.5618543673985152,1.0727881013518643,0.06751785803992987
34.346153846153854,0.5618543673985152,0.7854757952607014,0.13193314492266384
51.11538461538461,0.5618543673985152,0.6630603074430601,0.19634843180539777
67.88461538461539,0.5618543673985152,0.5687821591698292,0.26076371868813175
84.65384615384616,0.5618543673985152,0.4707000933676392,0.3251790055708657
101.42307692307693,0.5618543673985152,0.3711270815142184,0.38959429245359967
118.19230769230771,0.5618543673985152,0.2901366946045045,0.4540095793363337
134.96153846153848,0.5618543673985152,0.22520923444230828,0.5184248662190677
151.73076923076923,0.5618543673985152,0.17233255511765674,0.5828401531018015
168.5,0.5618543673985152,0.14511382032854944,0.6472554399845355
185.26923076923077,0.5618543673985152,0.12654774810847919,0.7116707268672694
202.03846153846155,0.5618543673985152,0.09055036338153966,0.7760860137500034
218.80769230769232,0.5618543673985152,0.05777803635310948,0.8405013006327374
235.5769230769231,0.5618543673985152,0.0360002584049696,0.9049165875154713
252.34615384615387,0.5618543673985152,0.022923263116881767,0.9693318743982053
269.11538461538464,0.5618543673985152,0.02185134646893047,1.0337471612809392
285.8846153846154,0.5618543673985152,0.0300728682781081,1.0981624481636734
302.6538461538462,0.5618543673985152,0.042495329287351204,1.1625777350464073
319.42307692307696,0.5618543673985152,0.056221321604126066,1.2269930219291412
336.19230769230774,0.5618543673985152,0.07077826837297141,1.2914083088118753
352.96153846153845,0.5618543673985152,0.09253468881131059,1.355823595694609
369.7307692307692,0.5618543673985152,0.11512668844158752,1.4202388825773429
386.5,0.5618543673985152,0.12429241752570537,1.484654169460077
403.2692307692308,0.5618543673985152,0.125020154123991,1.549069456342811
420.03846153846155,0.5618543673985152,0.1250687377026032,1.6134847432255448
436.8076923076923,0.5618543673985152,0.12579962323933408,1.677900030108279
453.5769230769231,0.5618543673985152,0.12840210083003673,1.7423153169910128
470.3461538461539,0.5618543673985152,0.13084787624144084,1.806730603873747
487.11538461538464,0.5618543673985152,0.12961431283270397,1.8711458907564809
503.88461538461536,0.5618543673985152,0.1471075732596407,1.9355611776392145
520.6538461538462,0.5618543673985152,0.42749708042464296,1.9999764645219487
537.4230769230769,0.5618543673985152,1.5,2.0643917514046826
554.1923076923077,0.5618543673985152,1.5,2.1288070382874165
570.9615384615385,0.5618543673985152,1.5,2.1932223251701504
587.7307692307693,0.5618543673985152,1.5,2.2576376120528847
604.5,0.5618543673985152,1.5,2.322052898935618
-49.5,0.6231715193316836,1.5,-0.19014328949100598
-32.730769230769226,0.6231715193316836,1.5,-0.125728002608272
-15.96153846153846,0.6231715193316836,1.5,-0.06131271572553805
0.8076923076923066,0.6231715193316836,1.5,0.0031025711571958975
17.57692307692308,0.6231715193316836,1.1325804488943783,0.06751785803992987
34.346153846153854,0.6231715193316836,0.851684107974524,0.13193314492266384
51.11538461538461,0.6231715193316836,0.7404827900189557,0.19634843180539777
67.88461538461539,0.6231715193316836,0.6699979237009288,0.26076371868813175
84.65384615384616,0.6231715193316836,0.5609219933596983,0.3251790055708657
101.42307692307693,0.6231715193316836,0.4283132595431556,0.38959429245359967
118.19230769230771,0.6231715193316836,0.31749730163699297,0.4540095793363337
134.96153846153848,0.6231715193316836,0.2414142964015784,0.5184248662190677
151.73076923076923,0.6231715193316836,0.18390034319263004,0.5828401531018015
168.5,0.6231715193316836,0.137288166419889,0.6472554399845355
185.26923076923077,0.6231715193316836,0.10196973446104188,0.7116707268672694
202.03846153846155,0.6231715193316836,0.07361741080190534,0.7760860137500034
218.80769230769232,0.6231715193316836,0.051960028626139396,0.8405013006327374
235.5769230769231,0.6231715193316836,0.034128495226684784,0.9049165875154713
252.34615384615387,0.6231715193316836,0.022418023758490634,0.9693318743982053
269.11538461538464,0.6231715193316836,0.021460935230716415,1.0337471612809392
285.8846153846154,0.6231715193316836,0.02872756999295368,1.0981624481636734
302.6538461538462,0.6231715193316836,0.040318519354512035,1.1625777350464073
319.42307692307696,0.6231715193316836,0.054821793896046286,1.2269930219291412
336.19230769230774,0.6231715193316836,0.06864142266487042,1.2914083088118753
352.96153846153845,0.6231715193316836,0.08125293616807727,1.355823595694609
369.7307692307692,0.6231715193316836,0.09384554483745286,1.4202388825773429
386.5,0.6231715193316836,0.10954377842957776,1.484654169460077
